"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-633","PA3070-PA3071-PA3072-PA3073-PA3074-PA3075-PA3076","PA3076",3449697,3450776,1,"","DOOR",18988623
"operon-634","PA3077-PA3078","PA3077",3450838,3451509,1,"cprR","DOOR",18988623
"operon-634","PA3077-PA3078","PA3078",3451506,3452801,1,"cprS","DOOR",18988623
"operon-635","PA3080-PA3079","PA3079",3452872,3455253,-1,"","DOOR",18988623
"operon-635","PA3080-PA3079","PA3080",3455266,3456363,-1,"","DOOR",18988623
"operon-636","PA3088-PA3087-PA3086-PA3085-PA3084-pepN","PA3083",3460380,3463037,-1,"pepN","DOOR",18988623
"operon-636","PA3088-PA3087-PA3086-PA3085-PA3084-pepN","PA3084",3463056,3463856,-1,"","DOOR",18988623
"operon-636","PA3088-PA3087-PA3086-PA3085-PA3084-pepN","PA3085",3463889,3464152,-1,"","DOOR",18988623
"operon-636","PA3088-PA3087-PA3086-PA3085-PA3084-pepN","PA3086",3464236,3465096,-1,"","DOOR",18988623
"operon-636","PA3088-PA3087-PA3086-PA3085-PA3084-pepN","PA3087",3465093,3466073,-1,"","DOOR",18988623
"operon-636","PA3088-PA3087-PA3086-PA3085-PA3084-pepN","PA3088",3466073,3466960,-1,"","DOOR",18988623
"operon-637","PA3089-PA3090","PA3089",3467085,3468050,1,"","DOOR",18988623
"operon-637","PA3089-PA3090","PA3090",3468108,3468965,1,"","DOOR",18988623
"operon-638","PA3093-PA3094","PA3093",3473018,3474136,1,"","DOOR",18988623
"operon-638","PA3093-PA3094","PA3094",3474133,3475170,1,"","DOOR",18988623
"operon-639","PA3094.3-PA3094.2-PA3094.1","PA3094.1",3475457,3475533,-1,"","DOOR",18988623
"operon-639","PA3094.3-PA3094.2-PA3094.1","PA3094.2",3475648,3475724,-1,"","DOOR",18988623
"operon-639","PA3094.3-PA3094.2-PA3094.1","PA3094.3",3475741,3475816,-1,"","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3095",3475956,3476480,-1,"xcpZ","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3096",3476482,3477630,-1,"xcpY","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3097",3477627,3478628,-1,"xcpX","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3098",3478625,3479338,-1,"xcpW","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3099",3479335,3479724,-1,"xcpV","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3100",3479721,3480239,-1,"xcpU","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3101",3480246,3480692,-1,"xcpT","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3102",3480697,3481914,-1,"xcpS","DOOR",18988623
"operon-640","xcpR-xcpS-xcpT-xcpU-xcpV-xcpW-xcpX-xcpY-xcpZ","PA3103",3481914,3483422,-1,"xcpR","DOOR",18988623
"operon-641","xcpP-xcpQ","PA3104",3483642,3484349,1,"xcpP","DOOR",18988623
"operon-641","xcpP-xcpQ","PA3105",3484354,3486330,1,"xcpQ","DOOR",18988623
"operon-642","purF-metZ-PA3106","PA3106",3486417,3487184,-1,"","DOOR",18988623
"operon-642","purF-metZ-PA3106","PA3107",3487181,3488392,-1,"metZ","DOOR",18988623
"operon-642","purF-metZ-PA3106","PA3108",3488409,3489914,-1,"purF","DOOR",18988623
"operon-643","accD-folC-PA3110","PA3110",3490752,3491411,-1,"","DOOR",18988623
"operon-643","accD-folC-PA3110","PA3111",3491415,3492704,-1,"folC","DOOR",18988623
"operon-643","accD-folC-PA3110","PA3112",3492701,3493573,-1,"accD","DOOR",18988623
"operon-644","fimV-truA-trpF","PA3113",3493842,3494477,-1,"trpF","DOOR",18988623
"operon-644","fimV-truA-trpF","PA3114",3494567,3495424,-1,"truA","DOOR",18988623
"operon-644","fimV-truA-trpF","PA3115",3495446,3498205,-1,"fimV","DOOR",18988623
"operon-645","PA3119-leuB-asd","PA3117",3499486,3500598,-1,"asd","DOOR",18988623
"operon-645","PA3119-leuB-asd","PA3118",3500668,3501750,-1,"leuB","DOOR",18988623
"operon-645","PA3119-leuB-asd","PA3119",3501809,3502372,-1,"","DOOR",18988623
"operon-646","leuC-leuD","PA3120",3502642,3503280,-1,"leuD","DOOR",18988623
"operon-646","leuC-leuD","PA3121",3503292,3504716,-1,"leuC","DOOR",18988623
"operon-647","PA3127-PA3128","PA3127",3509324,3510127,1,"","DOOR",18988623
"operon-647","PA3127-PA3128","PA3128",3510144,3510890,1,"","DOOR",18988623
"operon-648","PA3131-PA3130-PA3129","PA3129",3510905,3511864,-1,"","DOOR",18988623
"operon-648","PA3131-PA3130-PA3129","PA3130",3511957,3512394,-1,"","DOOR",18988623
"operon-648","PA3131-PA3130-PA3129","PA3131",3512394,3513041,-1,"","DOOR",18988623
"operon-649","PA3133-PA3132","PA3132",3513154,3514011,-1,"","DOOR",18988623
"operon-649","PA3133-PA3132","PA3133",3514023,3514565,-1,"sawR","DOOR",18988623
"operon-650","PA3133.4-PA3133.3-PA3133.2-PA3133.1","PA3133.1",3514723,3514798,-1,"","DOOR",18988623
"operon-650","PA3133.4-PA3133.3-PA3133.2-PA3133.1","PA3133.2",3514845,3514920,-1,"","DOOR",18988623
"operon-650","PA3133.4-PA3133.3-PA3133.2-PA3133.1","PA3133.3",3515014,3515089,-1,"","DOOR",18988623
"operon-650","PA3133.4-PA3133.3-PA3133.2-PA3133.1","PA3133.4",3515138,3515213,-1,"","DOOR",18988623
"operon-651","PA3135-gltX","PA3134",3515416,3516900,-1,"gltX","DOOR",18988623
"operon-651","PA3135-gltX","PA3135",3516938,3517858,-1,"","DOOR",18988623
"operon-652","PA3136-PA3137","PA3136",3517928,3518995,1,"","DOOR",18988623
"operon-652","PA3136-PA3137","PA3137",3519045,3520544,1,"","DOOR",18988623
"operon-653","wbpL-PA3144-PA3143-PA3142","PA3142",3527429,3527734,-1,"","DOOR",18988623
"operon-653","wbpL-PA3144-PA3143-PA3142","PA3143",3527670,3528212,-1,"","DOOR",18988623
"operon-653","wbpL-PA3144-PA3143-PA3142","PA3144",3528231,3528350,-1,"","DOOR",18988623
"operon-653","wbpL-PA3144-PA3143-PA3142","PA3145",3528428,3529447,-1,"wbpL","DOOR",18988623
"operon-654","wbpJ-wbpK","PA3146",3529508,3530458,-1,"wbpK","DOOR",18988623
"operon-654","wbpJ-wbpK","PA3147",3530467,3531708,-1,"wbpJ","DOOR",18988623
"operon-655","wbpG-wbpH-wbpI","PA3148",3531751,3532815,-1,"wbpI","DOOR",18988623
"operon-655","wbpG-wbpH-wbpI","PA3149",3532812,3533933,-1,"wbpH","DOOR",18988623
"operon-655","wbpG-wbpH-wbpI","PA3150",3533948,3535081,-1,"wbpG","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3151",3535216,3535971,-1,"hisF2","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3152",3535971,3536579,-1,"hisH2","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3153",3536576,3537811,-1,"wzx","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3154",3537808,3539124,-1,"wzy","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3155",3539128,3540207,-1,"wbpE","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3156",3540210,3540785,-1,"wbpD","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3157",3540782,3542671,-1,"","DOOR",18988623
"operon-656","wbpB-PA3157-wbpD-wbpE-wzy-wzx-hisH2-hisF2","PA3158",3542740,3543690,-1,"wbpB","DOOR",18988623
"operon-657","serC-pheA-hisC2-cmk","PA3163",3550057,3550746,-1,"cmk","DOOR",18988623
"operon-657","serC-pheA-hisC2-cmk","PA3165",3552979,3554088,-1,"hisC2","DOOR",18988623
"operon-657","serC-pheA-hisC2-cmk","PA3166",3554157,3555254,-1,"pheA","DOOR",18988623
"operon-657","serC-pheA-hisC2-cmk","PA3167",3555254,3556339,-1,"serC","DOOR",18988623
"operon-658","ubiG-PA3172-PA3173","PA3171",3562106,3562804,1,"ubiG","DOOR",18988623
"operon-658","ubiG-PA3172-PA3173","PA3172",3562801,3563481,1,"","DOOR",18988623
"operon-658","ubiG-PA3172-PA3173","PA3173",3563546,3564286,1,"","DOOR",18988623
"operon-659","PA3174-PA3175","PA3174",3564445,3565173,1,"hutR","DOOR",18988623
"operon-659","PA3174-PA3175","PA3175",3565189,3566124,1,"hutE","DOOR",18988623
"operon-660","zwf-pgl-PA3181","PA3181",3570941,3571603,-1,"","DOOR",18988623
"operon-660","zwf-pgl-PA3181","PA3182",3571621,3572337,-1,"pgl","DOOR",18988623
"operon-660","zwf-pgl-PA3181","PA3183",3572324,3573793,-1,"zwf","DOOR",18988623
"operon-661","PA3189-PA3188-PA3187-oprB","PA3186",3575912,3577276,-1,"oprB","DOOR",18988623
"operon-661","PA3189-PA3188-PA3187-oprB","PA3187",3577320,3578480,-1,"","DOOR",18988623
"operon-661","PA3189-PA3188-PA3187-oprB","PA3188",3578513,3579358,-1,"","DOOR",18988623
"operon-661","PA3189-PA3188-PA3187-oprB","PA3189",3579351,3580283,-1,"","DOOR",18988623
"operon-662","glk-gltR-PA3191","PA3191",3582171,3583592,-1,"gtrS","DOOR",18988623
"operon-662","glk-gltR-PA3191","PA3192",3583616,3584344,-1,"gltR","DOOR",18988623
"operon-662","glk-gltR-PA3191","PA3193",3584379,3585374,-1,"glk","DOOR",18988623
"operon-663","PA3197-PA3196","PA3196",3588741,3589271,-1,"","DOOR",18988623
"operon-663","PA3197-PA3196","PA3197",3589352,3590350,-1,"","DOOR",18988623
"operon-664","PA3200-PA3199","PA3199",3591415,3592044,-1,"","DOOR",18988623
"operon-664","PA3200-PA3199","PA3200",3592041,3592928,-1,"","DOOR",18988623
"operon-665","PA3201-PA3202","PA3201",3593144,3593731,1,"","DOOR",18988623
"operon-665","PA3201-PA3202","PA3202",3593733,3594032,1,"","DOOR",18988623
"operon-666","PA3203-PA3204","PA3203",3594208,3594570,1,"","DOOR",18988623
"operon-666","PA3203-PA3204","PA3204",3594581,3595258,1,"cpxR","DOOR",18988623
"operon-667","PA3206-PA3207","PA3206",3595942,3597279,1,"cpxS","DOOR",18988623
"operon-667","PA3206-PA3207","PA3207",3597319,3597798,1,"","DOOR",18988623
"operon-668","PA3209-PA3208","PA3208",3597779,3598339,-1,"","DOOR",18988623
"operon-668","PA3209-PA3208","PA3209",3598404,3598775,-1,"","DOOR",18988623
"operon-669","trkH-PA3211-PA3212-PA3213-PA3214","PA3210",3598933,3600387,1,"trkH","DOOR",18988623
"operon-669","trkH-PA3211-PA3212-PA3213-PA3214","PA3211",3600454,3601599,1,"","DOOR",18988623
"operon-669","trkH-PA3211-PA3212-PA3213-PA3214","PA3212",3601596,3602390,1,"","DOOR",18988623
"operon-669","trkH-PA3211-PA3212-PA3213-PA3214","PA3213",3602392,3603330,1,"","DOOR",18988623
"operon-669","trkH-PA3211-PA3212-PA3213-PA3214","PA3214",3603327,3603971,1,"","DOOR",18988623
"operon-670","PA3220-csaA-PA3222","PA3220",3609076,3609840,1,"","DOOR",18988623
"operon-670","PA3220-csaA-PA3222","PA3221",3609905,3610240,1,"csaA","DOOR",18988623
"operon-670","PA3220-csaA-PA3222","PA3222",3610250,3611149,1,"","DOOR",18988623
"operon-671","PA3225-PA3226-ppiA-PA3228","PA3225",3612559,3613488,1,"","DOOR",18988623
"operon-671","PA3225-PA3226-ppiA-PA3228","PA3226",3613495,3614322,1,"","DOOR",18988623
"operon-671","PA3225-PA3226-ppiA-PA3228","PA3227",3614304,3614867,1,"ppiA","DOOR",18988623
"operon-671","PA3225-PA3226-ppiA-PA3228","PA3228",3614930,3616762,1,"","DOOR",18988623
"operon-672","PA3233-PA3232","PA3232",3618993,3619619,-1,"","DOOR",18988623
"operon-672","PA3233-PA3232","PA3233",3619616,3621415,-1,"","DOOR",18988623
"operon-673","PA3235-PA3234","PA3234",3621505,3623160,-1,"","DOOR",18988623
"operon-673","PA3235-PA3234","PA3235",3623157,3623468,-1,"","DOOR",18988623
"operon-674","PA3238-PA3239","PA3238",3625201,3626562,1,"","DOOR",18988623
"operon-674","PA3238-PA3239","PA3239",3626566,3627369,1,"","DOOR",18988623
"operon-675","minD-minE","PA3244",3631618,3632433,1,"minD","DOOR",18988623
"operon-675","minD-minE","PA3245",3632430,3632684,1,"minE","DOOR",18988623
"operon-676","PA3250-PA3251-PA3252-PA3253-PA3254-PA3255","PA3250",3636621,3637679,1,"","DOOR",18988623
"operon-676","PA3250-PA3251-PA3252-PA3253-PA3254-PA3255","PA3251",3637734,3638543,1,"","DOOR",18988623
"operon-676","PA3250-PA3251-PA3252-PA3253-PA3254-PA3255","PA3252",3638540,3639379,1,"","DOOR",18988623
"operon-676","PA3250-PA3251-PA3252-PA3253-PA3254-PA3255","PA3253",3639366,3640163,1,"","DOOR",18988623
"operon-676","PA3250-PA3251-PA3252-PA3253-PA3254-PA3255","PA3254",3640166,3641161,1,"","DOOR",18988623
"operon-676","PA3250-PA3251-PA3252-PA3253-PA3254-PA3255","PA3255",3641233,3641811,1,"","DOOR",18988623
"operon-677","prc-PA3258","PA3257",3642931,3645060,1,"algO","DOOR",18988623
"operon-677","prc-PA3258","PA3258",3645099,3646904,1,"","DOOR",18988623
"operon-678","PA3262.2-PA3262.1","PA3262.1",3650722,3650798,-1,"","DOOR",18988623
"operon-678","PA3262.2-PA3262.1","PA3262.2",3650815,3650890,-1,"","DOOR",18988623
"operon-679","PA3270-PA3269","PA3269",3658248,3659102,-1,"","DOOR",18988623
"operon-679","PA3270-PA3269","PA3270",3659169,3659756,-1,"","DOOR",18988623
"operon-680","PA3276-PA3275","PA3275",3668840,3669169,-1,"","DOOR",18988623
"operon-680","PA3276-PA3275","PA3276",3669166,3669588,-1,"","DOOR",18988623
"operon-681","PA3284-PA3283-PA3282-PA3281","PA3281",3674570,3675160,-1,"","DOOR",18988623
"operon-681","PA3284-PA3283-PA3282-PA3281","PA3282",3675163,3675897,-1,"","DOOR",18988623
"operon-681","PA3284-PA3283-PA3282-PA3281","PA3283",3675894,3676748,-1,"","DOOR",18988623
"operon-681","PA3284-PA3283-PA3282-PA3281","PA3284",3676767,3677081,-1,"","DOOR",18988623
"operon-682","PA3286-PA3285","PA3285",3677720,3678331,-1,"","DOOR",18988623
"operon-682","PA3286-PA3285","PA3286",3678334,3679386,-1,"","DOOR",18988623
"operon-683","PA3294-PA3293-PA3292","PA3292",3684905,3685762,-1,"","DOOR",18988623
"operon-683","PA3294-PA3293-PA3292","PA3293",3685759,3686574,-1,"","DOOR",18988623
"operon-683","PA3294-PA3293-PA3292","PA3294",3686584,3688650,-1,"vgrG4a","DOOR",18988623
"operon-684","fadD1-PA3298","PA3298",3695179,3695481,-1,"","DOOR",18988623
"operon-684","fadD1-PA3298","PA3299",3695511,3697199,-1,"fadD1","DOOR",18988623
"operon-685","PA3301-PA3302","PA3301",3699369,3700319,1,"","DOOR",18988623
"operon-685","PA3301-PA3302","PA3302",3700316,3700786,1,"","DOOR",18988623
"operon-686","PA3307-PA3306","PA3306",3705890,3706492,-1,"","DOOR",18988623
"operon-686","PA3307-PA3306","PA3307",3706546,3706854,-1,"","DOOR",18988623
"operon-687","PA3313-PA3314-PA3315-PA3316","PA3313",3715804,3716811,1,"","DOOR",18988623
"operon-687","PA3313-PA3314-PA3315-PA3316","PA3314",3716808,3717611,1,"","DOOR",18988623
"operon-687","PA3313-PA3314-PA3315-PA3316","PA3315",3717605,3718438,1,"","DOOR",18988623
"operon-687","PA3313-PA3314-PA3315-PA3316","PA3316",3718435,3719205,1,"","DOOR",18988623
"operon-688","PA3323-PA3324-PA3325","PA3323",3725580,3726455,1,"","DOOR",18988623
"operon-688","PA3323-PA3324-PA3325","PA3324",3726452,3728230,1,"","DOOR",18988623
"operon-688","PA3323-PA3324-PA3325","PA3325",3728240,3729127,1,"","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3327",3730557,3737615,1,"","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3328",3737612,3738778,1,"","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3329",3738775,3740103,1,"","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3330",3740105,3741019,1,"","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3331",3741012,3742268,1,"","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3332",3742265,3742690,1,"","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3333",3742694,3743686,1,"fabH2","DOOR",18988623
"operon-689","PA3327-PA3328-PA3329-PA3330-PA3331-PA3332-fabH2-PA3334","PA3334",3743700,3743939,1,"acp3","DOOR",18988623
"operon-41741","PA3347-PA3346-hptB","PA3345",3757243,3757593,-1,"hptB","PseudoCAP",18256026
"operon-690","PA3347-PA3346","PA3346",3757659,3759374,-1,"hsbR","DOOR",18988623
"operon-41741","PA3347-PA3346-hptB","PA3346",3757659,3759374,-1,"hsbR","PseudoCAP",18256026
"operon-690","PA3347-PA3346","PA3347",3759376,3759681,-1,"hsbA","DOOR",18988623
"operon-41741","PA3347-PA3346-hptB","PA3347",3759376,3759681,-1,"hsbA","PseudoCAP",18256026
"operon-691","flgM-PA3352-PA3353","PA3351",3762804,3763127,1,"flgM","DOOR",18988623
"operon-691","flgM-PA3352-PA3353","PA3352",3763182,3763652,1,"","DOOR",18988623
"operon-691","flgM-PA3352-PA3353","PA3353",3763723,3764472,1,"flgZ","DOOR",18988623
"operon-692","PA3355-PA3354","PA3354",3764476,3765087,-1,"","DOOR",18988623
"operon-692","PA3355-PA3354","PA3355",3765129,3766433,-1,"","DOOR",18988623
"operon-693","dsdA-PA3358","PA3357",3768184,3769530,1,"dsdA","DOOR",18988623
"operon-693","dsdA-PA3358","PA3358",3769587,3770465,1,"","DOOR",18988623
"operon-694","PA3360-PA3359","PA3359",3770470,3771480,-1,"","DOOR",18988623
"operon-694","PA3360-PA3359","PA3360",3771503,3772561,-1,"","DOOR",18988623
"operon-41759","lecB","PA3361",3773029,3773376,1,"lecB","PseudoCAP",20348252
"operon-695","amiE-PA3365-amiC-amiR-PA3362","PA3362",3773430,3773948,-1,"","DOOR",18988623
"operon-41701","amiLEBCRS","PA3362",3773430,3773948,-1,"","PseudoCAP",7539417
"operon-695","amiE-PA3365-amiC-amiR-PA3362","PA3363",3773991,3774581,-1,"amiR","DOOR",18988623
"operon-41701","amiLEBCRS","PA3363",3773991,3774581,-1,"amiR","PseudoCAP",7539417
"operon-695","amiE-PA3365-amiC-amiR-PA3362","PA3364",3774578,3775735,-1,"amiC","DOOR",18988623
"operon-41701","amiLEBCRS","PA3364",3774578,3775735,-1,"amiC","PseudoCAP",7539417
"operon-695","amiE-PA3365-amiC-amiR-PA3362","PA3365",3775761,3776876,-1,"","DOOR",18988623
"operon-41701","amiLEBCRS","PA3365",3775761,3776876,-1,"","PseudoCAP",7539417
"operon-695","amiE-PA3365-amiC-amiR-PA3362","PA3366",3776959,3777999,-1,"amiE","DOOR",18988623
"operon-41700","amiLE","PA3366",3776959,3777999,-1,"amiE","PseudoCAP",7539417
"operon-41701","amiLEBCRS","PA3366",3776959,3777999,-1,"amiE","PseudoCAP",7539417
"operon-41700","amiLE","PA3366.1",3778034,3778133,-1,"amiL","PseudoCAP",7539417
"operon-41701","amiLEBCRS","PA3366.1",3778034,3778133,-1,"amiL","PseudoCAP",7539417
"operon-696","PA3370-PA3371","PA3370",3779930,3780076,1,"","DOOR",18988623
"operon-696","PA3370-PA3371","PA3371",3780128,3780313,1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3372",3780362,3781132,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3373",3781123,3781680,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3374",3781680,3782843,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3375",3782833,3783549,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3376",3783599,3784414,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3377",3784411,3785295,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3378",3785292,3786392,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3379",3786392,3787021,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3380",3787021,3787479,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3381",3787489,3788211,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3382",3788232,3789026,-1,"phnE","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3383",3789093,3790097,-1,"","DOOR",18988623
"operon-697","phnC-PA3383-phnE-PA3381-PA3380-PA3379-PA3378-PA3377-PA3376-PA3375-PA3374-PA3373-PA3372","PA3384",3790150,3790986,-1,"phnC","DOOR",18988623
"operon-698","rhlG-PA3388","PA3387",3792290,3793060,1,"rhlG","DOOR",18988623
"operon-698","rhlG-PA3388","PA3388",3793113,3793808,1,"","DOOR",18988623
"operon-699","nosR-nosZ-nosD-nosF-nosY-nosL","PA3391",3794819,3796966,1,"nosR","DOOR",18988623
"operon-699","nosR-nosZ-nosD-nosF-nosY-nosL","PA3392",3797009,3798919,1,"nosZ","DOOR",18988623
"operon-699","nosR-nosZ-nosD-nosF-nosY-nosL","PA3393",3798916,3800202,1,"nosD","DOOR",18988623
"operon-699","nosR-nosZ-nosD-nosF-nosY-nosL","PA3394",3800199,3801113,1,"nosF","DOOR",18988623
"operon-699","nosR-nosZ-nosD-nosF-nosY-nosL","PA3395",3801104,3801931,1,"nosY","DOOR",18988623
"operon-699","nosR-nosZ-nosD-nosF-nosY-nosL","PA3396",3801948,3802484,1,"nosL","DOOR",18988623
"operon-700","PA3402-PA3401-PA3400-PA3399","PA3399",3804545,3804886,-1,"","DOOR",18988623
"operon-700","PA3402-PA3401-PA3400-PA3399","PA3400",3804940,3806073,-1,"","DOOR",18988623
"operon-700","PA3402-PA3401-PA3400-PA3399","PA3401",3806070,3807242,-1,"","DOOR",18988623
"operon-700","PA3402-PA3401-PA3400-PA3399","PA3402",3807246,3808217,-1,"","DOOR",18988623
"operon-701","hasD-hasE-PA3404","PA3404",3809258,3810613,-1,"","DOOR",18988623
"operon-701","hasD-hasE-PA3404","PA3405",3810610,3811941,-1,"hasE","DOOR",18988623
"operon-701","hasD-hasE-PA3404","PA3406",3811938,3813740,-1,"hasD","DOOR",18988623
"operon-702","PA3413-PA3414","PA3413",3820006,3820272,1,"","DOOR",18988623
"operon-702","PA3413-PA3414","PA3414",3820308,3820892,1,"","DOOR",18988623
"operon-703","PA3417-PA3416-PA3415","PA3415",3821385,3822497,-1,"","DOOR",18988623
"operon-703","PA3417-PA3416-PA3415","PA3416",3822515,3823516,-1,"","DOOR",18988623
"operon-703","PA3417-PA3416-PA3415","PA3417",3823509,3824606,-1,"","DOOR",18988623
"operon-704","PA3423-PA3424-PA3425","PA3423",3832940,3833683,1,"","DOOR",18988623
"operon-704","PA3423-PA3424-PA3425","PA3424",3833774,3835180,1,"","DOOR",18988623
"operon-704","PA3423-PA3424-PA3425","PA3425",3835215,3835559,1,"","DOOR",18988623
"operon-705","PA3430-PA3429","PA3429",3837885,3838781,-1,"","DOOR",18988623
"operon-705","PA3430-PA3429","PA3430",3838778,3839557,-1,"","DOOR",18988623
"operon-706","PA3432-PA3431","PA3431",3839686,3840372,-1,"","DOOR",18988623
"operon-706","PA3432-PA3431","PA3432",3840359,3840748,-1,"","DOOR",18988623
"operon-707","folM-folE1-folX","PA3437",3845053,3845757,1,"folM","DOOR",18988623
"operon-707","folM-folE1-folX","PA3438",3845775,3846335,1,"folE1","DOOR",18988623
"operon-707","folM-folE1-folX","PA3439",3846337,3846708,1,"folX","DOOR",18988623
"operon-708","PA3444-PA3443-PA3442-PA3441","PA3441",3847718,3847933,-1,"","DOOR",18988623
"operon-708","PA3444-PA3443-PA3442-PA3441","PA3442",3847974,3848798,-1,"","DOOR",18988623
"operon-708","PA3444-PA3443-PA3442-PA3441","PA3443",3848795,3849583,-1,"","DOOR",18988623
"operon-708","PA3444-PA3443-PA3442-PA3441","PA3444",3849604,3850752,-1,"","DOOR",18988623
